0.000	106.445	0.000	346.160	0.000	0.034	97331.500	0.008	287.110	4.097	0.000	108.954	0.000	346.170	0.000	0.036	97275.900	0.008	287.630	4.584
0.000	108.954	0.000	346.170	0.000	0.036	97275.900	0.008	287.630	4.584	0.000	111.464	0.000	346.180	0.000	0.036	97220.300	0.008	288.150	5.144
0.000	111.464	0.000	346.180	0.000	0.036	97220.300	0.008	288.150	5.144	0.090	113.973	0.905	367.270	98.582	0.036	97164.700	0.009	288.670	5.756
0.090	113.973	0.905	367.270	98.582	0.036	97164.700	0.009	288.670	5.756	0.068	384.715	1.000	367.300	203.146	0.267	97076.000	0.010	290.690	6.474
0.068	384.715	1.000	367.300	203.146	0.267	97076.000	0.010	290.690	6.474	2.200	655.457	1.000	367.330	293.627	0.267	96987.200	0.011	292.720	7.432
2.200	655.457	1.000	367.330	293.627	0.267	96987.200	0.011	292.720	7.432	5.491	926.199	1.000	403.910	339.010	0.267	96898.400	0.012	294.740	8.549
5.491	926.199	1.000	403.910	339.010	0.267	96898.400	0.012	294.740	8.549	1.641	1186.340	0.946	403.930	389.846	0.480	96840.000	0.013	296.120	8.726
1.641	1186.340	0.946	403.930	389.846	0.480	96840.000	0.013	296.120	8.726	0.000	1446.480	0.000	403.950	412.932	0.480	96781.700	0.014	297.500	8.952
0.000	1446.480	0.000	403.950	412.932	0.480	96781.700	0.014	297.500	8.952	0.046	1706.620	0.946	403.960	433.454	0.480	96723.300	0.015	298.880	9.221
0.046	1706.620	0.946	403.960	433.454	0.480	96723.300	0.015	298.880	9.221	0.962	1493.230	1.000	403.960	380.764	0.487	96681.200	0.014	298.470	9.360
0.962	1493.230	1.000	403.960	380.764	0.487	96681.200	0.014	298.470	9.360	0.683	1279.850	1.000	403.950	316.826	0.487	96639.000	0.014	298.060	9.514
0.683	1279.850	1.000	403.950	316.826	0.487	96639.000	0.014	298.060	9.514	0.209	1066.470	1.000	385.690	290.342	0.487	96597.000	0.013	297.640	9.689
0.209	1066.470	1.000	385.690	290.342	0.487	96597.000	0.013	297.640	9.689	0.000	1103.320	0.000	385.680	178.038	0.224	96684.400	0.013	296.830	9.174
0.000	1103.320	0.000	385.680	178.038	0.224	96684.400	0.013	296.830	9.174	0.754	1140.180	1.000	385.670	55.033	0.224	96771.800	0.014	296.020	8.777
0.754	1140.180	1.000	385.670	55.033	0.224	96771.800	0.014	296.020	8.777	5.424	1177.040	1.000	383.510	0.000	0.224	96859.200	0.014	295.220	8.494
5.424	1177.040	1.000	383.510	0.000	0.224	96859.200	0.014	295.220	8.494	1.318	799.760	1.000	383.490	0.000	0.029	96924.000	0.013	293.820	7.117
1.318	799.760	1.000	383.490	0.000	0.029	96924.000	0.013	293.820	7.117	0.010	422.485	1.000	383.470	0.000	0.029	96988.700	0.012	292.410	6.166
0.010	422.485	1.000	383.470	0.000	0.029	96988.700	0.012	292.410	6.166	0.000	45.210	1.000	366.990	0.000	0.029	97053.400	0.012	291.010	5.878
0.000	45.210	1.000	366.990	0.000	0.029	97053.400	0.012	291.010	5.878	0.000	30.140	0.000	366.980	0.000	0.007	97066.900	0.011	290.200	4.847
0.000	30.140	0.000	366.980	0.000	0.007	97066.900	0.011	290.200	4.847	0.000	15.070	0.000	366.970	0.000	0.007	97080.500	0.011	289.390	3.820
0.000	15.070	0.000	366.970	0.000	0.007	97080.500	0.011	289.390	3.820	0.000	0.000	0.000	344.510	0.000	0.007	97094.000	0.011	288.580	2.794
0.000	0.000	0.000	344.510	0.000	0.007	97094.000	0.011	288.580	2.794	0.000	0.000	0.000	344.500	0.000	-0.011	97162.900	0.010	288.120	2.831
0.000	0.000	0.000	344.500	0.000	-0.011	97162.900	0.010	288.120	2.831	0.000	0.000	0.000	344.500	0.000	-0.011	97231.800	0.010	287.660	2.888
0.000	0.000	0.000	344.500	0.000	-0.011	97231.800	0.010	287.660	2.888	0.000	0.000	0.000	344.900	0.000	-0.011	97300.600	0.010	287.200	2.974
0.000	0.000	0.000	344.900	0.000	-0.011	97300.600	0.010	287.200	2.974	0.000	3.202	0.000	344.900	0.000	-0.003	97356.900	0.010	287.510	2.552
